SmoothingLength
0.505476
0.46467155
0.40013927
0.40706155
0.38908216
0.4565549
0.4114501
0.42269388
0.37618974
0.34823245
0.35448617
0.45981282
0.37421376
0.38365707
0.35386154
0.3511168
0.36797622
0.36105534
0.3479645
0.3539193
0.35990554
0.36245766
0.3694121
0.3801468
0.37063363
0.3847566
0.37354904
0.40038323
0.44548234
0.3921527
0.36941683
0.3803177
0.3778717
0.37988797
0.3771169
0.37353966
0.4065603
0.4175481
0.4066148
0.44873938
0.469145
0.4169426
0.45286107
0.45915085
0.40853408
0.41089025
0.46691737
0.45404983
0.41824886
0.45632994
0.44846153
0.45581838
0.38869905
0.36712226
0.3722566
0.3643064
0.37433225
0.3629111
0.36330092
0.3693632
0.4074501
0.36355636
0.3681374
0.42181042
0.39283693
0.37577504
0.38203067
0.38200355
0.39988962
0.37679148
0.37255374
0.36380816
0.3632098
0.36615896
0.39268634
0.36382636
0.38183767
0.38117936
0.36583856
0.38309872
0.36316076
0.35903168
0.39187342
0.38932064
0.42725423
0.39458528
0.42254263
0.39234754
0.39657843
0.39943072
0.4303908
0.40130538
0.42776987
0.4766022
0.48867163
0.46399012
0.40094662
0.43590704
0.41903353
0.39116204
0.39090726
0.39556107
0.41204897
0.50353974
0.4091194
0.4182919
0.53929365
0.4575002
0.47133353
0.44494143
0.49393162
0.4835679
0.42360276
0.44508266
0.44528902
0.42869616
0.3787895
0.39619112
0.4061789
0.4154936
0.46954682
0.46518725
0.4737535
0.47179615
0.40645093
0.41320777
0.37565556
0.38638133
0.3894625
0.3976581
0.37907133
0.38823974
0.41421765
0.50250614
0.45361122
0.39526588
0.39298877
0.43970662
0.41518512
0.44824457
0.4999388
0.4350289
0.37910733
0.38459086
0.39333794
0.44735187
0.45523977
0.46100962
0.4436761
0.46116626
0.5194987
0.5433983
0.5066916
0.46003312
0.46805722
0.45213473
0.4235479
0.4526531
0.48985007
0.42545933
0.4983039
0.55623823
0.426353
0.4259503
0.42800578
0.430634
0.45221272
0.42617
0.4310534
0.44485152
0.44016448
0.43833458
0.43049046
0.4315958
0.4401686
0.43244177
0.43995807
0.4484897
0.42977685
0.4614495
0.4138591
0.4344734
0.45124033
0.40253845
0.40295243
0.4091725
0.4455211
0.4115282
0.42361552
0.46306422
0.43006656
0.46327353
0.4472387
0.46090394
0.4340109
0.41660947
0.40208885
0.38796675
0.3790837
0.38770068
0.36816725
0.4038932
0.39012104
0.41177282
0.40674442
0.43568262
0.4410415
0.44760028
0.44786718
0.43382215
0.38817462
0.38750973
0.3967507
0.41051236
0.43293393
0.430069
0.48253113
0.45253888
0.416828
0.4279004
0.39522246
0.42879972
0.3849003
0.44624865
0.45178837
0.40212765
0.48346847
0.46347973
0.46236318
0.4538825
0.44713762
0.4738291
0.47776514
0.4843473
0.45707715
0.4281131
0.4158353
0.41095462
0.41781172
0.41518414
0.40471596
0.4143802
0.40685913
0.41650683
0.4063272
0.44797844
0.41318026
0.39965656
0.40410393
0.4208527
0.43085992
0.41922992
0.398221
0.3911376
0.39738855
0.417061
0.4237639
0.43485045
0.4336031
0.4472851
0.43308723
0.4469324
0.4400128
0.5015945
0.44054765
0.512558
0.43821275
0.42226654
0.45142603
0.46336088
0.5098177
0.50583816
0.5575688
0.537856
0.5326408
0.5904915
0.58639777
0.48139822
0.4549808
0.51306456
0.5464945
0.47630456
0.48068258
0.5271327
0.57580334
0.59910774
0.5020251
0.6284003
0.49816212
0.535186
0.5174458
0.46234858
0.430844
0.4638934
0.49190053
0.48828915
0.4480255
0.4484968
0.42001608
0.4274172
0.4895474
0.45081186
0.40780956
0.4320144
0.41382372
0.39960524
0.39295018
0.42115453
0.42169574
0.4452433
0.4592912
0.44251648
0.46659815
0.5268043
0.47663623
0.48823
0.48938522
0.47115028
0.4613267
0.47301012
0.4814237
0.5023981
0.45537692
0.47019166
0.47215196
0.46297216
0.45243937
0.45700777
0.4649779
0.50246626
0.4734987
0.47335154
0.41317627
0.41928777
0.40851715
0.463368
0.46681055
0.5131338
0.43817267
0.5124414
0.41925356
0.41944623
0.41595587
0.4508497
0.56480956
0.49605677
0.48369068
0.5090881
0.5325847
0.4363397
0.39536384
0.41614932
0.3776443
0.4041292
0.38005602
0.43712202
0.45812485
0.48004484
0.4064378
0.45791626
0.37805003
0.40009382
0.3942202
0.40992925
0.3936493
0.45185733
0.4504786
0.44404623
0.42244247
0.47892904
0.40362528
0.40187004
0.39527747
0.3814251
0.37526074
0.38388082
0.3865161
0.38600385
0.45376804
0.41175258
0.38502908
0.37413967
0.37071186
0.37329236
0.37434503
0.3752785
0.36684757
0.3660856
0.38368946
0.37767205
0.38540328
0.39109653
0.40670243
0.3858126
0.38388816
0.38550678
0.41151664
0.52187455
0.4566235
0.40466675
0.43602213
0.43858832
0.45328936
0.41009068
0.3807348
0.4191793
0.43890193
0.40289107
0.40224206
0.4013144
0.40214938
0.4012248
0.4554331
0.44735092
0.39630255
0.37753108
0.458748
0.46457916
0.4447794
0.37818536
0.36980006
0.423101
0.37239277
0.3238965
0.3250733
0.36019227
0.33945984
0.3653708
0.3798594
0.33931524
0.33143112
0.34559765
0.31493977
0.31633234
0.3497193
0.33058965
0.32680234
0.31303102
0.3181968
0.3236501
0.3321297
0.32151714
0.32235268
0.34408224
0.36122036
0.42293793
0.3862257
0.338233
0.33854133
0.33534628
0.38073087
0.33681884
0.3229579
0.31542164
0.3325915
0.32486328
0.3211343
0.32825992
0.33078453
0.33166626
0.32336795
0.330182
0.3432462
0.32604986
0.33900964
0.3709765
0.3522875
0.3495096
0.3198124
0.31037724
0.33178502
0.34076202
0.34280723
0.321979
0.32783362
0.32856646
0.33755854
0.3312513
0.33910158
0.3343997
0.3246555
0.34797034
0.3625277
0.32129318
0.32121065
0.33133745
0.32958892
0.36038727
0.3544711
0.3569388
0.3398691
0.4033232
0.3905308
0.40153417
0.3768565
0.4018249
0.3504675
0.35013482
0.3412286
0.38178897
0.43691415
0.43528706
0.41898566
0.35736954
0.3769536
0.35565847
0.35142
0.33039498
0.3960908
0.34634963
0.33103564
0.37314403
0.3762912
0.3176507
0.39962575
0.34812382
0.38180935
0.40537795
0.37240738
0.38067102
0.33794168
0.37551618
0.30932993
0.33141086
0.31199178
0.30467632
0.33037722
0.31129807
0.2992885
0.29647097
0.30460328
0.3255638
0.33677313
0.2995451
0.303937
0.35326508
0.38860115
0.3877844
0.37828472
0.38166332
0.32059243
0.30670723
0.34145555
0.35648742
0.34133717
0.29206327
0.28801057
0.2890689
0.29773796
0.29234904
0.30159223
0.28104064
0.29343408
0.28911492
0.30642086
0.28231603
0.29146826
0.2901258
0.32273754
0.30517498
0.31897223
0.29340264
0.29459742
0.30703673
0.29946655
0.28958192
0.28580534
0.29259953
0.30064374
0.29445314
0.31513512
0.33801067
0.30988958
0.30853236
0.31431788
0.30444503
0.29510102
0.28936383
0.2897588
0.30095088
0.29896706
0.29016933
0.29564357
0.29671836
0.3040796
0.3044914
0.2891115
0.3003378
0.33399805
0.33490953
0.3385483
0.3562412
0.40474796
0.423485
0.30815488
0.3258626
0.2953519
0.34313744
0.3574994
0.3137016
0.3073953
0.40006652
0.36030424
0.362378
0.42150643
0.3522546
0.35873583
0.3051343
0.33202764
0.39504582
0.32411015
0.30771837
0.35985875
0.33621
0.34620652
0.36697322
0.3238726
0.3139972
0.35085142
0.403065
0.3878582
0.36779663
0.39304996
0.34979397
0.32740304
0.37498906
0.39584747
0.34695062
0.39753056
0.32605237
0.33678082
0.30795124
0.3003703
0.3094266
0.31512812
0.31979665
0.33128864
0.35925642
0.38121766
0.34763557
0.35284147
0.4087228
0.431007
0.41494077
0.33726993
0.31812307
0.36973646
0.41526675
0.45321646
0.36438265
0.36319056
0.32032982
0.38852096
0.32729515
0.34203503
0.33042035
0.336461
0.3199422
0.31401968
0.3046699
0.30373734
0.30809546
0.30047578
0.31362104
0.29322755
0.33670825
0.3037138
0.32360074
0.31867087
0.35788482
0.39221284
0.3285329
0.30729878
0.39941278
0.347364
0.34259713
0.33333635
0.3046113
0.30022368
0.3117424
0.31357336
0.3306937
0.2970121
0.2936155
0.30584246
0.32180297
0.3072441
0.2945997
0.29670826
0.29985535
0.29756954
0.29863548
0.30080578
0.32987934
0.36531124
0.37858987
0.4011248
0.3233659
0.3281228
0.37980083
0.34324214
0.35575864
0.36991507
0.30824783
0.30222133
0.30800247
0.30824274
0.30151767
0.30840057
0.321621
0.30742335
0.30412945
0.3180649
0.31060123
0.31994972
0.30634412
0.32317728
0.2957886
0.29561266
0.29741707
0.32474104
0.36746782
0.37854114
0.4579372
0.40481746
0.4422298
0.44760597
0.44073987
0.47545195
0.42835253
0.3933443
0.3950227
0.36638117
0.36809394
0.36855724
0.40335682
0.46216956
0.43941486
0.44544646
0.38239464
0.36452255
0.36773366
0.34631455
0.39041755
0.41300672
0.36799148
0.3769082
0.37063652
0.4400968
0.4288212
0.37789255
0.34458178
0.3916722
0.3677172
0.3721727
0.36827764
0.37516162
0.3841676
0.3587075
0.34581718
0.34011415
0.34282357
0.372942
0.38336736
0.42072642
0.41850528
0.4015998
0.39622444
0.36670727
0.36165953
0.36876014
0.43124804
0.384149
0.37126103
0.39006734
0.3762514
0.34296304
0.35576597
0.32020497
0.33795714
0.35157573
0.3734739
0.39943257
0.39428684
0.41244572
0.48462096
0.40282673
0.42677367
0.43378037
0.4056281
0.3909477
0.42702237
0.4364651
0.476697
0.54455084
0.43197596
0.40408286
0.40192738
0.4762565
0.4368313
0.42620733
0.47883108
0.46899244
0.49960157
0.5069836
0.4548151
0.52562606
0.47963643
0.42544076
0.4518028
0.4437508
0.4111829
0.42496526
0.40037918
0.41929358
0.4108133
0.3932211
0.39009947
0.4008249
0.4410813
0.39904433
0.40236467
0.4278788
0.47192487
0.5044408
0.34865475
0.3413013
0.33277994
0.34945637
0.35192713
0.37437266
0.39462018
0.34367934
0.38034603
0.3824192
0.37172464
0.3863705
0.43467283
0.40213457
0.38619432
0.39122012
0.3897733
0.38238367
0.39491606
0.38721249
0.35180387
0.34144258
0.36302876
0.33637184
0.3693446
0.351548
0.3454237
0.33648816
0.34530112
0.35047403
0.3746925
0.3464881
0.385271
0.39730752
0.33697075
0.34614128
0.3410146
0.34004304
0.3388839
0.3364469
0.35099828
0.36610654
0.38460132
0.3704541
0.34340405
0.39226818
0.3586596
0.35161
0.37227848
0.42265967
0.37228888
0.36133653
0.3548687
0.3429673
0.35379583
0.3609508
0.40375856
0.38682404
0.39216223
0.4292527
0.44217166
0.40324694
0.42837012
0.40805414
0.4214588
0.5194831
0.39029685
0.36492407
0.36377802
0.37926385
0.36865976
0.35036805
0.36704388
0.38853198
0.4231859
0.4235678
0.45447135
0.3751481
0.40048602
0.47527725
0.44878104
0.3814141
0.45506108
0.35287583
0.34375888
0.35220823
0.38130307
0.37921387
0.36607388
0.36668673
0.40333223
0.40816122
0.41988885
0.39775044
0.3791739
0.38769796
0.36416274
0.40817928
0.42295617
0.38025907
0.34342468
0.3438625
0.367229
0.3546214
0.39913386
0.52149606
0.40268958
0.45126057
0.44126198
0.40338853
0.4035197
0.44067895
0.45624176
0.42195132
0.38819504
0.4342896
0.39789385
0.46273145
0.43056324
0.49417844
0.40598217
0.41171598
0.38859236
0.3795737
0.43571818
0.43886077
0.40541562
0.39043078
0.3881047
0.4135804
0.39420927
0.40093157
0.419841
0.40231985
0.4601688
0.43875572
0.400279
0.39874548
0.3511949
0.39602208
0.4187895
0.38986492
0.36374685
0.371371
0.36773643
0.38989037
0.39149714
0.38769493
0.37658218
0.44422135
0.37456983
0.48060924
0.3871031
0.42514965
0.3540025
0.3557852
0.3478607
0.36644474
0.39823693
0.39065188
0.3803355
0.38341582
0.36574745
0.37928435
0.39259428
0.37933016
0.37082133
0.3849933
0.3681582
0.36830908
0.36116993
0.34881637
0.33426136
0.38594845
0.40051016
0.3562192
0.3706277
0.34655437
2.2866466
0.47332913
0.47914764
0.44680828
0.46268785
0.47199392
342.515
236.1116
247.4245
240.24167
193.20155
157.69264
148.4071
142.21602
161.9161
171.05508
218.85005
229.65785
185.10902
325.8344
228.56927
210.09346
197.67194
200.40936
143.2917
156.3558
102.08735
110.82324
305.92435
258.17773
249.87056
205.76059
112.20888
86.802734
71.59837
69.6108
118.89321
104.40978
76.66309
77.47847
79.07663
86.09782
87.68015
92.7822
70.42648
57.975376
61.324802
56.980316
49.13041
52.42067
63.96506
53.308117
54.024914
50.076214
54.69859
50.074356
56.511395
57.20484
57.815224
85.24692
99.47874
109.378105
103.59849
98.38169
126.14423
123.80897
118.88931
116.89648
127.72845
136.3586
131.00972
116.49045
112.60099
136.47601
165.51
132.0166
190.90244
153.51599
157.87535
112.17913
126.543465
142.51515
111.417564
96.70674
104.322914
91.16641
104.49526
95.56043
104.815346
119.50969
104.486725
107.632645
108.80022
107.479225
111.47739
107.46587
96.12875
101.22401
79.57251
83.85651
77.518394
74.38616
89.970406
79.0128
75.455826
76.406494
78.11147
75.82067
88.840256
75.63244
86.861694
104.530846
99.36169
118.29819
96.774574
102.45935
71.69936
76.58641
66.73909
68.25133
68.72855
83.76514
87.29279
102.50607
101.7861
91.14531
80.94349
62.66206
53.921543
70.21555
84.261826
124.95687
155.80713
140.98875
152.41219
146.44041
159.78494
145.62265
168.3035
164.2855
148.38264
150.2288
126.97695
138.81856
111.55238
116.78605
109.44476
118.857864
108.96595
109.756546
122.701584
130.9574
136.54765
120.27154
130.67805
3.7676756
3.8432426
4.0768375
4.05579
3.767855
3.442494
3.5428698
3.5486147
3.5600088
3.6679733
3.6891403
3.7835326
3.8314738
3.9745407
3.759291
3.6914709
3.714388
3.8347735
3.858019
3.8763332
3.8446603
4.0544434
3.9088154
3.8806658
3.990391
3.83325
3.7134368
3.8402781
3.8019557
3.7865467
3.7660685
3.6278996
3.5773406
3.7156854
3.486926
3.513241
3.4243503
3.5702045
3.6677787
3.692616
3.634238
3.631242
3.8190582
3.6672778
3.6946492
3.441775
3.4629016
3.5662644
3.5657418
3.6385653
3.5525706
3.41626
3.3936708
3.2771864
3.3409326
3.2858033
3.2407043
3.2833617
3.1874847
3.1586316
3.2732084
3.3496907
3.3273351
3.500289
3.4353282
3.4159522
3.5689025
3.6164374
3.6531627
3.6679072
3.526698
3.4786236
3.2831218
3.4386206
3.3837
3.3203099
3.4131405
3.4578135
3.5332725
3.6936252
3.6359563
3.516636
3.6998103
3.556823
3.6480515
3.7030475
3.6269338
3.768455
3.9048533
4.16302
3.9738493
4.018527
3.6776705
3.8748732
3.8889933
3.8879745
3.8735433
3.9475965
3.9490678
4.062643
4.0105133
3.821262
3.8337235
3.5678766
3.7963777
3.723759
3.8492296
3.9586093
3.8950598
4.0651164
4.066813
4.074526
4.039816
4.1171317
4.157598
4.1818504
4.1716022
3.876471
3.9109876
3.9193358
4.158267
4.1856675
4.0382257
4.2747583
4.3713274
4.418434
4.239941
4.2379017
4.139271
4.026129
4.001003
4.1535897
3.8990123
3.9248266
4.1190314
4.1700587
4.314742
4.472074
4.62056
4.6053233
4.6380506
4.4668336
4.283839
4.342343
4.4041777
4.665955
4.7231574
4.8682413
4.4561644
4.4873834
4.57834
4.4466496
4.899261
4.6695604
4.585923
4.4317026
4.3935566
4.256481
4.240703
4.3307896
4.252136
4.5312743
4.5227647
4.54695
4.352833
4.3850617
4.2977805
4.2239127
4.077694
4.172967
4.095259
4.173748
4.2362094
4.27374
4.5928917
4.4095926
4.2607675
4.2721524
4.427777
4.4292307
4.6882524
4.6175632
4.7738695
4.542583
4.9318666
4.9058166
4.867626
4.8025656
4.710723
4.7194767
4.613275
4.5987535
4.903378
4.7908835
4.9886236
4.988609
5.020785
4.727593
4.784686
4.9192743
5.0025306
5.253393
5.4185576
5.271147
5.0791507
4.877838
4.904206
5.1327996
4.924912
5.0341644
4.858182
5.2759376
5.1684237
5.1081448
4.805477
4.7937407
4.961878
4.7974644
5.1388893
4.987139
4.932787
4.8148346
4.806152
4.8124833
4.6799273
4.8928185
4.7268825
4.6216726
4.597241
4.4691415
4.4869704
4.407343
4.2568064
4.188932
4.476894
4.331584
4.228022
4.077345
3.9873652
4.047433
4.0984716
3.9838738
4.276159
4.3139367
4.47462
4.420766
4.6134934
4.5285645
4.4406533
4.319684
4.364813
4.4343204
4.6684933
4.709701
4.5988164
4.813943
4.670375
4.594391
4.3969574
4.344868
4.235579
4.133596
4.175827
4.141883
4.065161
4.138364
4.150191
4.4063563
4.3665934
4.3724804
4.3768682
4.5590253
4.66669
4.5957017
4.590629
4.489524
4.3889003
4.7511816
4.936594
4.8264866
4.7311535
4.883542
5.0005507
4.769803
4.688178
4.957074
4.9624543
4.8771186
5.0222125
5.1777854
5.233984
5.4945364
5.0315356
5.253531
4.7329793
5.0686107
5.0759816
4.9514394
4.562626
4.4720936
4.626017
4.664404
4.3994975
4.6777143
4.3709073
4.2634873
4.51778
4.5070643
4.4152083
4.279239
4.247028
4.245825
4.3084183
4.441619
4.629648
4.713189
4.6934643
5.029099
4.737404
5.214747
4.7797194
4.65806
4.8106875
5.109586
5.140238
5.0728765
5.1998687
5.204766
5.110485
4.9454937
4.842471
4.5442066
4.4343843
4.593936
4.4629993
4.846808
4.565941
4.462023
4.773226
5.138704
4.8854957
4.481621
4.782527
4.9319215
4.7000957
5.162934
5.180585
5.612475
5.534358
5.394414
5.8382626
6.109491
5.25686
5.6274314
5.847953
6.057312
5.983222
6.75563
6.7404704
6.270763
5.861146
5.8823795
6.2659655
6.610681
5.7975106
5.3123536
5.1713476
5.55007
5.368789
5.7948027
5.761099
5.1118245
5.247951
5.3616095
4.956163
5.193121
5.1539397
5.3077655
4.685877
5.659271
5.669219
6.1703367
5.7544327
5.990144
6.4525695
5.960874
6.190044
5.524292
5.910498
5.494306
5.343628
5.7799263
5.550929
5.284818
5.260319
5.401292
5.5468826
6.1316166
5.5997276
5.964403
5.7093363
5.568373
5.391082
5.269139
4.6355777
4.9534764
5.3399687
5.2233
5.3435383
5.1733274
4.572304
5.2460546
5.0552673
5.0745525
4.9564023
5.16014
4.491518
5.0089273
5.4924912
5.479031
6.0006385
5.375194
5.552013
5.915947
6.30127
6.38015
5.760296
5.1916623
5.4137135
5.2851753
4.9242897
4.9823303
5.4296207
5.009261
5.1391
4.802044
4.886211
4.958084
4.687013
4.5751643
4.533726
4.4503875
4.7569475
4.6032023
4.602522
4.4156184
4.3978586
4.2290034
4.3838234
4.4605856
4.6546125
4.627187
4.7715254
4.7637143
4.7484818
4.689505
4.4918966
4.487954
4.4811335
4.447795
4.522082
5.0298185
4.804082
5.2437167
4.8980155
4.923826
4.552261
4.8628664
4.8247995
4.7237387
4.4678383
4.919357
4.617753
4.55815
4.365965
4.093939
4.547383
4.1765785
4.1416054
4.2058926
4.0774503
4.3514466
4.376195
4.2973056
4.287432
4.395478
4.2730527
4.2539754
4.0684443
4.0682907
4.179347
4.0872917
3.8985395
4.14649
4.2478285
4.1747465
4.228056
4.3167515
4.1758423
4.0033703
3.9851482
3.9374075
4.039596
4.170234
4.1011662
4.328899
4.388819
4.2778826
4.3091745
4.391169
4.5885606
4.743722
4.637444
4.5495133
4.3811655
4.322538
4.1240892
4.0609994
4.008281
4.145828
3.9129624
4.084359
3.91142
3.8715315
3.9240458
4.107338
4.135066
3.9718316
3.7801027
3.753604
3.818019
3.547015
3.4329398
3.6125739
3.7232535
3.7307622
3.6948655
3.8524833
3.674944
3.5161552
3.5970156
3.6543603
3.6583562
3.7493408
3.856868
3.8627813
3.7799354
3.8871002
3.8853738
3.9730844
3.7493827
3.7096212
3.7807703
3.8995004
3.7370017
3.7694254
3.9287546
0.2342679
0.7094745
0.69844043
0.8710248
0.50913006
0.6252644
9.150631
9.786939
8.602741
8.417846
7.7038126
8.110954
7.4014907
7.0057845
7.0823407
7.280966
8.033258
9.347168
8.829653
8.283786
7.917891
8.6866
8.165419
8.661358
9.26325
9.1939125
8.14058
7.8327713
7.9282923
7.3740797
7.74342
6.9201856
7.390243
7.298783
6.7370844
6.5166993
6.530743
6.976985
6.4277973
6.318396
6.5149713
6.9369683
7.1245136
6.8465605
7.0126486
7.0857425
6.4995813
6.3681917
6.022799
6.05819
6.233235
6.5142665
6.533142
6.095596
5.9411144
6.4010386
5.885873
5.8409247
5.97923
5.775968
6.0860257
5.9130797
6.07518
5.851339
6.2462955
5.955332
5.758387
6.031019
6.2664495
6.381013
6.8363338
7.2606344
6.7517114
6.437751
6.590503
6.6523256
6.767
6.7004538
7.057404
6.898855
6.877943
6.3214035
6.211779
6.3561053
6.0384173
6.246651
6.173655
6.312809
5.946942
6.469224
6.7187467
6.3790646
6.222194
6.4560733
6.770821
6.9346094
7.472697
7.1840143
6.9179516
7.402343
7.2304354
7.405858
7.861095
8.391541
8.012025
7.4455204
7.114552
6.8958945
6.55789
6.8913336
6.738833
6.9446115
7.271723
7.254042
6.787586
6.963551
6.3183217
6.2928543
6.624081
6.7423177
6.915578
7.090157
6.9495525
7.238577
7.5056944
7.010108
8.081897
8.011861
7.4274373
7.288551
7.9419694
8.430158
7.8100343
7.8703804
8.543862
9.013859
8.795268
9.988312
9.307945
9.324258
9.407822
9.6050005
9.46104
8.076531
8.280277
9.006002
9.139492
8.248177
9.420202
10.418254
9.85074
10.227842
10.235033
9.590323
9.607206
8.864631
9.266382
8.293352
7.394125
6.7127028
7.5848284
6.7201967
7.4883165
7.392573
9.028738
8.629375
8.336026
7.523094
6.5329065
6.4086795
7.308742
7.684374
7.234808
7.5102053
7.535343
6.1697626
6.5172753
6.725972
6.455144
6.6072946
6.8445215
7.1097507
7.963355
7.549122
7.0354705
7.3361773
6.722354
6.4855037
6.610763
6.1301336
6.376382
6.0537553
6.162748
6.3666277
6.22397
6.8560286
7.1061616
7.8919783
8.699846
8.99221
9.884952
8.653146
8.34279
8.698521
9.398047
10.28685
9.5534935
8.47507
9.603826
10.162769
9.799488
10.86084
10.035909
8.271267
8.182224
7.675176
6.95384
7.0509257
6.3859186
8.170987
8.36129
7.9579806
6.733545
7.059338
8.401058
8.902435
8.489997
9.36243
8.305355
7.405884
8.117753
6.9411836
8.86697
8.395377
8.994592
8.496156
9.348905
10.395327
10.185669
10.13191
11.359904
10.223761
11.371358
12.075366
12.830423
11.834938
11.77175
10.414038
10.388214
9.452765
10.021372
10.427981
10.11004
9.163885
7.909541
8.3787775
9.176237
10.6131315
10.106879
10.798614
10.600242
10.38577
9.472925
11.149007
12.354627
11.173119
11.522781
11.665778
11.670514
12.420186
12.470192
12.775504
14.188053
13.0867
13.2019415
13.326603
16.102629
16.444311
16.068443
17.274204
17.848423
14.522175
14.369567
14.212309
12.956858
13.537508
16.886919
16.987629
14.462348
14.138806
12.82515
13.803634
14.542987
16.596252
16.300314
13.477627
14.393389
14.085296
11.9464855
12.134468
13.226191
12.889244
12.111769
11.374834
15.166822
16.003077
14.137198
15.50387
16.873985
17.378975
13.155774
12.432038
10.523376
11.448644
11.00424
9.453674
10.447027
9.380057
7.79578
7.459235
7.1315393
7.129904
6.2070966
7.3341546
7.7312346
6.7847905
7.0909014
7.2916346
7.6429296
8.585764
9.10687
9.827636
8.402887
8.071925
9.0065775
8.967306
9.105304
10.625331
12.048702
13.016029
10.313481
10.285173
11.743095
11.692669
10.531938
11.093379
10.008058
9.088956
10.72799
8.412113
8.253294
7.619524
9.746008
9.521066
9.000114
7.479205
7.3502846
7.4728055
7.3466253
6.365998
7.898583
7.8807874
7.7939625
7.9415803
6.468136
6.0511327
6.7317834
6.9442606
6.3695774
6.521491
7.0192175
6.5794063
8.03343
8.055096
6.9093256
7.799557
7.7312694
6.9147124
6.228691
5.9022007
6.1882515
5.7739344
5.7777247
6.3658814
5.6379495
6.4577885
7.091151
7.8588934
9.148471
8.620295
9.67845
9.235254
9.099473
10.441337
10.229539
10.305823
9.149869
8.863193
9.339392
9.1080265
10.705108
8.525238
8.570416
8.034744
7.8207016
8.280029
7.160781
6.896358
6.1958623
5.9723673
5.968431
5.71621
5.7012177
5.559759
6.1878805
5.4210114
6.3153257
6.7390165
7.23416
7.0125475
6.1327214
5.6759057
6.191113
6.4767222
6.0833054
6.3742304
6.561844
7.2492256
7.3902745
8.2056055
7.944128
6.9523163
7.6752625
6.092832
6.815183
6.5071445
6.726831
6.5672755
6.2966266
6.607551
7.3199296
7.690778
7.005772
6.768938
7.528516
8.0576105
9.29315
10.026
10.721242
10.585032
9.249533
9.78455
10.187207
9.703821
9.732081
8.298423
9.072666
8.636573
8.180593
10.486982
10.64143
9.089332
8.432327
7.567427
7.2092047
6.9573812
6.847196
7.207585
6.544722
8.817816
7.7525334
7.54983
6.9500594
6.3377585
6.689656
6.409738
5.9920154
6.5168276
6.668349
6.2231736
6.804722
7.396569
7.098691
7.5826674
6.691239
7.0009027
6.6083016
6.250818
6.226883
6.0709133
5.8789263
5.9571977
5.988856
7.20034
6.73137
6.8694487
6.800368
7.1460385
5.5008802
5.8926754
6.3438673
5.888634
6.2623477
5.841294
6.0613184
6.013608
6.2541547
6.989498
7.35136
8.653292
8.241773
8.802727
8.507501
8.494761
8.096161
9.527292
10.093072
10.13108
10.363789
11.815664
10.7248745
12.978296
12.94585
15.772553
15.0883
13.59046
14.346267
10.541948
