InternalEnergy
7101.3022
32581.764
7943.974
7842.634
4110.4966
1378.8394
7643.4487
8648.617
10783.341
8696.728
5533.643
7114.673
8477.8125
10566.134
7822.526
7414.1787
7926.846
8012.648
9501.92
8689.554
9043.657
9784.114
7282.9966
6406.5117
9643.102
10802.15
8992.506
10707.371
7369.1226
13311.757
11570.656
12364.363
10889.258
8594.172
8259.903
8432.909
10767.891
12722.174
12015.955
14088.251
9039.737
13604.201
12325.456
14562.243
12380.765
12058.185
12025.405
9410.118
9237.514
11355.56
13758.732
12376.805
13875.741
13950.645
10537.13
13381.141
14899.391
12557.411
11009.162
13087.391
14375.099
12582.962
10998.077
13372.379
9575.137
8798.518
11690.806
12847.698
12260.515
10935.731
9816.574
7082.9033
7219.628
5481.922
16868.637
37953.746
9206.577
13340.064
11627.881
11354.6455
11360.067
11001.972
8753.904
10651.78
8672.59
7249.4854
8644.982
30.340515
32.955673
18.678524
28.822151
24.351425
36.281693
50.728325
52.748096
47.051514
60.31941
47.955345
32.049477
43.431705
25.742472
66.86985
38.816593
43.987823
73.70966
45.2896
34.621376
37.301548
39.266644
28.702732
31.5816
20.885084
37.192226
31.354448
22.655828
28.123549
33.505142
26.660316
27.095697
22.772352
21.861168
22.942322
17.955915
15.846311
24.23645
31.802504
25.346046
20.158203
27.75102
26.867435
27.33298
29.882936
37.095955
31.01856
46.526855
40.55253
32.06326
39.03167
35.90267
46.594273
45.37791
32.184376
42.156002
34.41487
35.0071
36.644966
33.477936
36.52161
40.8376
36.505707
33.021435
45.628765
64.96108
41.090813
60.740685
42.740223
64.32938
43.601505
42.313564
37.21798
41.602806
53.023525
38.971096
31.388893
48.137737
47.97367
46.449368
43.6942
41.12415
43.028233
35.714363
24.13005
25.940063
40.589146
30.409773
33.223064
43.61061
28.391113
26.268034
19.425749
67.513054
31.09469
24.891314
23.123714
24.593613
20.764194
22.23362
25.178013
60.77725
22.75579
36.79274
34.81809
19.111773
20.727509
28.522676
16.694235
28.142683
36.18628
34.328217
39.425484
21.302608
26.923853
31.786848
30.615824
24.42287
32.659756
29.684351
28.2264
19.34584
45.581196
30.41335
27.122147
24.755968
32.456127
33.900623
31.978497
23.232817
24.533035
24.55461
17.510714
19.588469
23.603691
18.617516
10.973881
23.230806
21.442846
17.94364
10.92284
20.375082
17.157907
19.65836
14.672014
14.13691
16.916979
16.487743
26.470156
21.631477
22.568928
20.596794
25.691244
35.19108
27.974201
26.825485
20.473225
15.055132
14.237658
16.146025
17.637838
11.264599
12.829587
12.545946
15.636788
12.374405
25.584663
38.52544
78.420334
94.9544
22.340889
30.890213
25.511395
22.440523
