ElectronAbundance
0.0691024
0.07616188
0.09832657
0.10957694
0.23228382
0.075612314
0.06626884
0.09945606
0.076092325
0.09716246
0.10297115
0.07659545
0.07081947
0.1615932
1.1575114
0.14106995
0.18863001
0.0843154
0.06895399
0.08683187
1.1578916
1.1578876
1.1578933
0.04211063
0.04506367
0.030998277
0.053334843
0.0396342
0.058534853
0.0603072
0.05240955
0.063049585
0.124804266
1.157239
0.20173131
0.083079726
0.066294804
0.09428122
0.32834032
0.05102743
0.053411637
0.024225518
0.035280496
0.03718909
0.009929064
0.034733925
0.017095555
0.021880478
0.064755805
0.03518123
0.045692544
0.031062135
0.04750716
0.062192906
2.3999316e-06
1.9238418e-05
0.07708206
9.62828e-05
0.004261716
0.050733913
1.1578867
1.1578922
1.1578841
1.1578914
1.1578898
1.157883
1.1578921
1.1578786
1.1578797
1.157891
0.0
5.551115e-16
0.0
1.6872633e-05
0.0
5.967449e-13
0.0
0.0
0.0
0.0
0.0
2.1065071e-08
0.0
1.6908002e-09
0.0
2.220446e-16
0.0
1.052254e-05
0.00017492757
3.5062506e-09
3.2819796e-09
3.5487169e-12
2.220446e-16
8.761764e-09
0.0
0.0
4.6914805e-11
5.2751137e-12
1.7763568e-15
0.0
5.336569e-08
5.847012e-11
3.0205838e-12
6.4392935e-15
1.2157614e-09
2.9945568e-10
2.7755576e-15
0.0
0.0
0.0
9.992007e-16
2.942091e-14
0.0
0.0
1.2290169e-13
2.1094237e-14
2.7755576e-15
3.996803e-15
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.084022e-14
1.7141844e-13
1.7874591e-13
9.0483177e-14
1.473266e-13
1.3760104e-12
2.220446e-16
6.471348e-08
1.4543922e-13
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.749357e-14
6.716849e-14
1.7694735e-12
0.0
0.0
3.5638377e-09
3.944034e-11
5.7454725e-09
2.3150377e-09
4.5630166e-14
6.8490255e-07
1.0114302e-08
1.0211676e-08
7.570346e-05
3.5915025e-07
2.034841e-09
9.896306e-12
2.3869795e-13
2.5868196e-14
2.3120839e-11
2.4985047e-10
1.300353e-08
1.20377885e-08
3.623277e-09
1.6642243e-13
0.0
7.686917e-08
0.0
3.6432168e-09
5.7518434e-12
2.7625902e-11
1.0116685e-11
3.17818e-11
1.587619e-14
1.7864044e-11
3.758993e-12
2.7755576e-15
8.771872e-13
3.8006265e-12
1.6442403e-13
0.0
0.0
7.7826634e-14
2.220446e-16
3.330669e-16
0.0
0.0
6.9463324e-12
2.5957014e-13
8.075375e-10
9.724673e-09
4.1588955e-12
5.7982397e-11
7.755008e-11
2.2356662e-07
6.7436354e-09
8.670842e-13
7.243095e-13
2.6545433e-13
2.220446e-16
7.771561e-16
3.2196468e-15
6.9166894e-14
1.5409896e-13
6.725953e-12
0.0
2.932099e-13
0.0
0.0
1.2475021e-11
5.551115e-16
0.0
1.9104718e-12
7.0166095e-14
1.3912804e-10
2.653433e-14
8.169132e-12
9.735553e-07
1.7856364e-09
3.26212e-08
1.3170022e-09
6.446769e-07
0.00017174977
5.6861194e-10
6.610817e-09
2.0126087e-09
1.1609733e-07
6.7271195e-08
0.00049125834
2.3878938e-08
7.2609265e-09
7.2799655e-11
1.5065726e-13
1.0458276e-09
6.439606e-06
4.1708515e-07
6.7036526e-06
1.6542323e-14
3.5745085e-10
2.4579988e-08
1.2233305e-08
1.4764268e-10
9.880985e-14
7.438494e-15
6.661338e-15
0.0
2.3449576e-11
4.7073456e-14
1.7593004e-05
1.1072306e-08
8.977431e-10
5.0855892e-08
3.298278e-07
2.9786554e-08
7.517516e-06
4.042607e-07
1.0379796e-06
5.39791e-08
3.1022018e-09
6.827355e-06
5.832401e-11
1.3006894e-07
2.0122163e-08
0.0
5.780075e-09
7.114309e-13
1.8441147e-09
1.72621e-07
2.2536417e-12
1.7180148e-05
1.0120368e-06
5.0901454e-06
6.2296954e-07
2.7055275e-06
0.00010758271
1.3622832e-06
0.0013379239
0.00026953814
2.1761926e-11
3.895917e-11
3.8002934e-13
4.162226e-13
0.0
0.0
7.771561e-16
5.2846616e-14
6.4392935e-15
4.709566e-13
1.7685853e-13
1.3157918e-08
1.9984014e-15
1.5871748e-12
3.996803e-15
1.9947635e-09
0.0
0.0
0.0
0.0
2.220446e-16
0.00031856273
3.254317e-05
0.00020646652
0.00028872915
1.0335684e-06
0.0017965725
1.1321388e-11
2.2323538e-07
3.8380965e-11
6.039613e-14
1.8984814e-14
4.8498983e-12
0.0
2.220446e-16
2.942091e-14
0.00075524003
7.9569684e-13
1.1965984e-12
0.00096962776
0.00011745448
0.0008011869
0.00020485911
0.00026981416
3.8750313e-06
1.2026661e-05
0.000976647
0.002103532
2.551931e-07
6.3107436e-06
0.0034182614
3.330669e-15
4.9960036e-15
0.0
0.0
0.0
4.3387516e-13
0.0
0.0
0.0
3.330669e-16
0.0011803356
0.0020063166
6.9340246e-08
1.1806451e-06
8.580815e-08
0.0018035051
0.00013191019
2.3704265e-09
4.8876927e-06
7.2127915e-07
2.5953937e-06
3.8627657e-11
1.2212453e-15
2.9976022e-15
0.0
2.7102736e-09
1.9265512e-06
1.2989609e-14
4.3143267e-13
4.0745185e-14
5.6045018e-09
2.3246776e-06
2.7924534e-07
1.0488965e-10
1.5486258e-08
7.91411e-05
3.1187715e-06
7.777208e-08
2.7643443e-12
8.19363e-10
2.264855e-13
8.59918e-09
0.0
8.343781e-11
0.0
2.8116953e-11
3.395142e-10
6.15046e-08
1.6842083e-13
8.61614e-09
0.0
0.00089535135
0.0
1.474347e-09
2.0038863e-08
3.35445e-10
3.2649816e-10
0.0
2.3292005e-06
0.0021064028
0.00048781696
4.3239268e-10
2.3160155e-06
0.0013453068
0.0008351891
3.9006773e-05
3.130657e-08
5.0358045e-05
5.9968166e-08
8.115498e-07
1.3343324e-09
0.00095505675
3.3279203e-08
0.0013371719
0.0022125705
9.304006e-06
1.4513297e-07
1.2481646e-06
4.3742787e-14
4.0007175e-10
2.9512378e-08
7.088796e-06
0.0003091992
0.0003434148
5.8519856e-13
5.444446e-10
1.1531998e-11
0.0
1.801802e-05
0.0014042844
0.0
5.551115e-16
7.721668e-11
5.173413e-10
0.0
6.6186185e-06
6.202927e-12
0.0006555975
4.105868e-09
8.5151886e-12
2.784297e-09
0.0
0.0
7.933876e-12
0.0
5.2402527e-14
3.996803e-15
5.0136895e-11
4.736184e-09
4.2728818e-08
1.6364687e-12
0.0
5.551115e-16
1.5543122e-15
1.13575815e-13
1.831868e-14
0.0006042975
4.3143267e-13
8.998453e-09
8.46297e-07
2.5125146e-10
3.730765e-07
2.0942248e-11
2.220446e-16
6.595835e-13
1.6842798e-09
4.5519144e-15
3.330669e-15
0.0
0.0
0.0
0.0
0.0
0.0
2.220446e-16
0.0
0.0
3.4747605e-10
0.0
1.893995e-10
3.330669e-16
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.771561e-16
0.0
7.760459e-14
1.88638e-12
6.7487127e-12
0.0
0.0
1.0758061e-13
7.2983586e-10
1.110223e-14
1.6693893e-09
3.996803e-15
3.569367e-13
8.0667695e-12
1.2692181e-11
8.506196e-11
2.5471884e-08
3.788372e-08
1.4014345e-12
6.7115202e-12
4.0851766e-11
7.151195e-07
1.2252738e-06
2.8178782e-10
3.658038e-07
1.7578512e-09
3.7297085e-09
1.8188969e-08
2.8822178e-06
5.8699157e-10
2.6021908e-07
1.9824142e-12
8.0928286e-10
2.783082e-07
1.5711385e-05
7.345806e-10
6.164321e-10
3.4811165e-10
4.99768e-11
3.8304176e-08
1.5967663e-08
2.2388513e-09
6.145173e-11
6.0118577e-13
1.3322676e-15
4.162226e-13
3.5902314e-05
2.0914163e-08
5.551115e-16
4.622661e-08
1.3753473e-07
2.544076e-12
1.5642154e-11
4.1802117e-12
1.4030688e-10
3.1530334e-14
5.451195e-14
0.0
0.0
0.0
0.0
0.0
7.882285e-06
1.2212453e-15
3.106404e-12
3.330669e-16
0.0
5.1000204e-11
0.0
0.0
1.5543122e-15
0.0
0.0
2.220446e-16
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.703349e-14
0.0
0.0
0.0
0.0
0.0017578173
0.0
0.0
0.0
0.0
0.0
3.806018e-05
4.8927912e-08
3.3033287e-10
1.7596091e-10
3.4480196e-12
2.388529e-08
0.0016935405
9.765192e-06
3.2952479e-09
2.7755576e-15
5.2228742e-08
3.7429393e-11
2.9336522e-10
2.6697322e-08
0.004526777
4.639622e-13
0.0
0.0
0.0
5.9708194e-09
0.0
0.0
0.0
0.0
0.0
0.0
6.15038e-11
1.7763568e-15
1.9544395e-09
0.0
0.00023829738
0.0018688521
2.220446e-16
3.0651748e-10
2.2041344e-05
0.0
0.0
0.0
3.445022e-13
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.330669e-15
0.0
0.0
0.0
6.643673e-05
0.0
0.0
0.0
3.330669e-16
0.0
5.6777653e-06
1.9366278e-06
0.0025594544
0.0
7.771561e-16
0.0
3.1974423e-14
4.0839554e-11
0.0
0.0
0.0
0.0
3.330669e-16
2.54185e-07
0.0
0.0
0.0
0.0
0.0
0.0
4.3298698e-14
1.4790385e-07
0.0
2.559064e-13
0.0013270552
1.5854107e-10
6.861711e-11
8.756751e-11
0.0
8.60686e-11
0.0012348931
3.3037382e-09
3.0246443e-05
5.408143e-07
5.522417e-10
2.0718517e-08
2.3092639e-14
1.5365487e-13
0.0
9.953967e-10
0.0
6.4392935e-15
0.0
3.7414516e-14
0.0
9.992007e-16
3.8857806e-14
2.220446e-16
0.0
0.0
0.0
0.0
0.0
0.0
1.750124e-08
2.0650148e-14
1.1123961e-09
1.4455104e-13
3.1833895e-07
1.7963409e-13
1.3911094e-12
2.1207359e-06
1.8721553e-06
4.1539295e-08
4.6525074e-08
2.4198178e-08
1.2889233e-06
9.477197e-12
1.0855576e-08
6.010681e-11
7.183143e-13
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00022103215
0.0
0.0
0.0
9.103829e-15
0.0
0.0
0.0
0.0
0.0
3.0646586e-07
1.0547119e-14
0.00011696907
3.0054514e-10
1.1303027e-09
0.00017200579
2.220446e-16
1.1525225e-12
0.0
0.0
0.0
0.0
7.138734e-13
5.551115e-16
1.9711746e-07
0.0
0.0
0.0016818731
0.0
0.0
1.9477874e-07
3.434808e-12
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.8316906e-13
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03998582
1.2868406e-10
1.2788828e-06
2.7076197e-10
0.036589343
0.0016006064
0.00013464878
3.3969927e-10
0.005755434
3.330669e-15
3.9512837e-13
0.012528627
4.1100456e-12
1.0089069e-06
2.4136249e-13
6.1796224e-10
7.21645e-15
5.0148774e-13
0.01180337
0.012990158
0.005499693
6.379641e-11
0.020243457
1.042049e-06
0.0
2.9523335e-07
0.0
5.5733196e-14
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.001031219
0.0
0.0
0.0
0.0
0.049280237
4.0118632e-08
1.8814617e-11
0.0
0.011660114
1.07358566e-13
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.837257e-09
9.171552e-13
0.0
0.0
0.0
2.891147e-06
0.0012984177
2.3220537e-11
1.772273e-05
6.082912e-13
1.4413559e-08
3.2466965e-06
1.5455857e-08
4.8716453e-09
3.4391112e-09
1.7092598e-09
2.3758773e-14
5.2737037e-11
5.7788885e-11
1.9387014e-10
5.1847415e-13
4.79361e-12
8.96927e-11
7.4296125e-13
0.0
3.1619152e-13
0.0
0.0
0.0
1.0569323e-13
4.818368e-14
0.0
2.5424107e-14
0.0
0.0
0.0
0.0
0.0
2.4674707e-12
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.4888091e-13
2.5646152e-14
1.5256466e-09
3.7243375e-08
1.1222873e-08
0.0
9.910961e-13
1.3170909e-10
3.7414516e-14
1.7763568e-15
5.551115e-16
1.0892732e-09
4.371502e-10
3.7925247e-08
2.724121e-11
2.3617708e-10
0.0
2.9428195e-09
2.1958892e-08
1.3957482e-06
2.961311e-08
4.748006e-09
7.498132e-08
1.9067487e-07
1.1012335e-08
3.331362e-08
2.8131765e-07
0.0016156184
3.7333953e-06
2.220446e-16
4.987051e-09
5.8957728e-08
9.324863e-11
2.3387772e-09
1.2662538e-11
1.1596835e-11
6.850066e-10
3.2991657e-08
5.7913257e-06
9.3327066e-07
2.5036852e-06
5.068589e-06
1.6188727e-06
1.6745472e-09
2.0648904e-05
5.5221285e-06
2.2244187e-06
1.7757513e-07
4.8030238e-08
2.4896144e-06
1.3853198e-05
5.9303147e-06
2.9667782e-09
1.916422e-05
1.1364352e-07
3.353194e-05
5.73122e-05
0.00027910827
7.190443e-06
0.00016543265
1.3470942e-06
1.3119683e-05
2.8275112e-08
5.7817093e-08
4.2717158e-08
3.4879877e-12
1.2984812e-08
4.1510393e-07
0.0009376235
5.040235e-11
0.0
1.4315976e-05
0.00043207852
7.281212e-08
6.7538894e-09
0.00046431404
9.459816e-05
7.751242e-05
8.1912624e-08
0.0
0.0
0.0
2.2981617e-14
1.9624804e-07
1.3506183e-05
0.00015813702
5.3448784e-06
8.778599e-09
1.5089357e-08
5.967718e-08
6.0864824e-10
0.00018366612
3.716105e-08
0.00017452177
3.3845512e-07
3.5555775e-05
0.0003858261
7.3176025e-09
9.702575e-05
2.6744662e-10
4.6052473e-09
6.0351246e-10
1.6360246e-12
4.453208e-09
7.986003e-05
6.924562e-05
1.2809382e-08
0.000107860695
2.060843e-05
3.2420044e-09
1.9956495e-08
6.2336016e-09
1.6457763e-07
0.0
2.4924643e-07
8.1616536e-10
9.493926e-07
3.1646394e-08
4.1672556e-06
3.306508e-06
5.6685707e-08
7.598949e-09
2.7885019e-08
1.9454298e-08
2.6153857e-11
7.9377616e-12
1.9049601e-06
2.275758e-09
2.5929235e-06
2.1409833e-06
4.561896e-06
1.956975e-07
8.495415e-05
0.0004313359
9.624664e-07
0.00072021206
0.00024174407
3.1755487e-11
1.1902165e-06
3.1379344e-12
1.9919792e-06
2.0170698e-10
6.8527123e-07
3.5073833e-10
1.5502762e-06
1.0889388e-07
5.167193e-07
8.514978e-06
9.993782e-09
7.920313e-05
0.0010491108
0.0015131908
0.0012709226
0.00094292103
0.00080838415
0.0004755594
7.381297e-08
8.290597e-08
1.0795859e-08
0.0021783058
4.743286e-05
0.0002676092
0.00068731117
0.0028008812
0.009158033
0.00013084039
7.8717073e-07
1.981623e-05
0.0005161222
0.0012203857
0.0012022925
0.0017521643
7.660539e-15
0.0
0.0
0.0
7.172041e-14
0.0
2.815368e-10
0.0
0.0
0.0
0.0
0.0
0.0
5.300254e-06
6.2720337e-06
8.132084e-11
0.01276944
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.330669e-16
0.0
2.897682e-14
2.220446e-16
2.220446e-16
0.0
0.0
0.0
6.061818e-14
2.220446e-16
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.4294356e-10
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.08690834e-13
0.0
7.1893602e-12
0.0
0.0
0.0
0.0
3.6381576e-10
1.2017367e-06
1.7763568e-15
0.0
4.0417162e-06
0.00028081427
0.0012481641
0.0043726237
0.005049967
6.200378e-05
9.153591e-05
0.002556059
0.040868744
0.007560608
0.0019089478
1.16490575e-07
8.896898e-05
9.438732e-05
0.010272787
1.8365088e-05
0.000265827
1.9626745e-11
0.0010772148
0.008018616
1.8033904e-07
2.7089442e-13
0.0
0.0
1.6706775e-08
2.8991078e-06
3.0122687e-09
2.5051106e-09
0.0
0.0
0.0
0.0
2.6517344e-11
1.3322676e-15
4.42979e-14
0.0
0.0
0.0
0.0
1.3422596e-13
7.886423e-08
4.903138e-05
1.687808e-09
9.9627476e-05
4.3683286e-08
7.713433e-09
0.0
0.0
8.434656e-06
9.902651e-07
6.1701996e-07
1.2066421e-07
0.0001371102
3.020671e-05
0.00014770124
0.0046815155
0.0020328404
0.002726283
1.8822166e-05
6.7716624e-05
2.4098576e-09
1.81831e-10
0.0
3.2246428e-12
3.7747583e-15
1.254552e-14
1.5620838e-13
1.3164903e-08
0.0004888015
1.2503198e-10
6.228351e-14
1.2456575e-06
0.0
2.2315483e-14
5.551115e-16
3.330669e-16
0.0
0.0
4.997193e-07
3.330669e-16
7.7584994e-10
2.6401104e-13
5.8469823e-06
0.0
0.0
3.330669e-16
0.0
2.797762e-14
3.942007e-09
6.827299e-05
3.1352698e-13
0.0
0.0
0.0
0.0
2.466255e-10
4.1968836e-08
1.1260837e-10
4.966198e-07
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.220446e-16
0.0
0.0
0.0
0.0
0.0
6.395219e-10
0.0
0.0
0.0
0.0
0.0
0.0
1.1093371e-05
1.585787e-11
0.0073212776
4.6919303e-07
4.0172363e-06
0.0
1.1977752e-11
1.2212453e-15
0.0
7.8825835e-15
1.2854606e-11
4.3520743e-14
0.0
0.0
0.0
0.0
4.709566e-13
0.0
0.0
0.0
0.0
2.9976022e-15
0.0
2.3314684e-14
1.0413892e-13
8.32312e-12
3.2351233e-11
0.0
0.0
0.0
1.7066348e-12
6.061931e-07
3.5538572e-10
3.3713955e-06
4.2623394e-10
9.240275e-12
1.0346608e-07
1.12583165e-10
8.339584e-09
0.0010571154
0.0
7.584611e-11
1.299072e-12
1.7763568e-14
2.0451418e-12
2.1094237e-15
9.992007e-16
4.489438e-06
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.4289906e-14
0.0
0.0
0.0
0.0
0.0
9.08944e-11
1.4760382e-10
0.0
0.0
0.0
0.0
0.0
4.7961635e-14
2.220446e-16
0.0
1.2212453e-15
0.0
0.0
0.0
0.0
0.0
3.4180436e-12
0.0
0.0
2.220446e-16
0.0
0.0
0.0
1.7119639e-13
0.0
2.220446e-16
0.0
7.771561e-16
0.0
0.0
0.0
0.0
2.220446e-16
0.0
0.0
0.0
0.0
0.0
0.0
3.48521e-08
0.0
9.992007e-16
0.0
0.0
0.0
0.0
1.3355237e-06
1.9945688e-05
0.0
3.1133318e-11
2.1033358e-05
0.0011593114
0.0006131471
4.9960036e-15
0.0
0.0
0.0
2.7106825e-07
0.0
1.4290658e-10
0.0
2.1332935e-12
0.013455365
0.0
0.0
0.0
3.330669e-15
6.1086514e-10
7.2209076e-07
2.6048053e-12
0.0
3.7747583e-15
9.17445e-05
0.00059279543
0.0009276149
0.0020824152
0.017538965
0.0026447154
0.00088083517
0.0024378882
4.2653202e-05
3.569369e-07
8.0455925e-07
0.00018916225
0.00055185996
2.0232737e-06
6.241364e-08
6.336791e-05
6.4400707e-12
1.5543122e-15
0.0
0.0
2.294643e-09
1.1433765e-06
8.6140307e-07
8.240856e-09
1.6009416e-13
0.00016946516
2.2952936e-06
3.7668378e-06
9.5795855e-08
4.552827e-06
3.142269e-05
0.0070791966
0.004807249
0.00030835933
0.00048146176
6.5098233e-09
3.8660747e-08
2.623842e-05
0.0014991283
3.118474e-07
0.00060793373
8.9500354e-05
2.661041e-05
0.0008171467
3.2523526e-06
5.894813e-07
1.0932477e-11
9.603032e-05
0.0003822607
1.0484204e-05
2.807181e-06
8.0079195e-07
0.0017869178
5.663244e-06
0.0007790666
1.9650948e-14
2.4269475e-13
4.1084802e-11
0.0
5.1035293e-08
0.0
3.330669e-16
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.984922e-10
1.3447194e-08
0.0
0.0059481603
8.82594e-12
0.00046161618
3.2199912e-06
2.6412144e-07
0.0012655413
0.00032995243
0.0007575962
0.00034136706
0.00013958321
6.843659e-11
2.647338e-07
0.0
4.005354e-07
2.1896418e-10
2.7373453e-08
0.0021024423
2.4676408e-06
0.0
0.0
6.330301e-10
1.5636831e-09
0.00018570924
0.00019769749
0.0012323098
0.00076170854
5.8566243e-06
2.8818418e-05
0.00014334297
2.437048e-06
1.2438809e-06
1.6865955e-07
0.0010395217
7.585841e-06
8.21565e-15
1.731948e-14
8.4096255e-06
7.0842043e-06
5.1740985e-09
0.00019051805
0.0010718752
0.0002889718
0.0031648746
3.2938653e-05
0.005107201
1.4775443e-05
0.01464635
0.018657124
0.009290461
0.007883177
0.004535523
1.473853e-07
1.6803693e-07
1.0072754e-06
4.9114313e-09
0.006681753
9.201136e-09
0.00086152385
0.0083043715
0.010942159
0.00015048496
0.0017049612
2.8233351e-05
0.0020066593
0.0056130253
0.00028994
0.010966037
0.00095734483
0.00021145484
0.00244397
1.2651769e-05
0.00016236065
0.00022440047
0.0174265
0.008414002
0.00040250897
0.004200641
0.0005719067
8.567591e-13
0.022691488
0.0
0.00012226956
0.005424756
1.936994e-07
0.008348701
0.026848912
1.1027512e-11
1.3084879e-09
0.0
9.436896e-15
7.244051e-06
1.363346e-07
6.43554e-05
0.02181323
4.228094e-05
0.0038531648
4.1346422e-05
0.013679588
0.013088476
0.024343025
0.02979814
0.009943606
0.021045184
0.0005101316
0.00037008626
1.4911935e-06
1.3320068e-08
1.5453286e-06
0.0031975706
0.021074986
0.008439166
0.014545249
0.013391608
0.0046631615
0.0027402323
2.0094194e-06
0.0004856525
0.003640272
4.650462e-05
3.0704617e-10
8.217192e-09
7.177819e-08
0.00029150097
0.0017199158
0.000438574
0.0
0.0074202763
0.0046985196
0.0027177804
0.0022111074
4.8355792e-05
0.00066268357
1.6580245e-07
5.779485e-05
0.01857458
0.0012624749
0.028082537
0.046922833
0.046030853
0.00035129476
0.0040720287
4.56446e-12
1.3125456e-10
0.0007670732
3.1043735e-06
3.719247e-14
2.220446e-16
4.815115e-10
6.038307e-09
2.1888644e-08
0.0073947464
0.010368248
4.800939e-09
2.4819367e-09
7.50213e-10
5.7078675e-11
0.010245031
0.0007143683
0.008159941
0.0076836804
0.011393316
0.008942311
0.014638982
0.029519292
0.0013379012
0.028629778
0.021350257
3.185174e-08
1.2249811e-09
2.8424967e-07
1.3211104e-06
0.01048414
0.0067433724
0.0056541758
0.011231942
0.030250939
0.011321602
0.015169326
0.009827324
0.0040382976
0.024794351
0.0041098795
0.02758623
3.2710668e-07
0.02509315
3.1846636e-11
0.008074047
5.728751e-14
2.5711395e-09
0.0062856
0.00046626947
0.00024752264
1.5394225e-07
1.8732431e-05
4.6786496e-07
4.2731557e-08
2.1116658e-07
4.855946e-05
1.7549395e-07
3.2100157e-08
0.00063992024
1.9616353e-10
0.004914578
0.013081727
0.0002349062
2.5722934e-06
0.0011763842
0.010604385
7.8196535e-08
2.5318894e-05
2.5967595e-06
2.0910553e-08
7.099989e-08
8.4328685e-06
3.6055447e-08
8.3601546e-05
1.6882416e-06
