Metallicity
0.010303845
0.044250667
0.041281812
0.034103822
0.10526813
0.06018034
0.08322194
0.08624775
0.054462954
0.0998614
0.05516265
0.08073121
0.046163205
0.06889252
0.057562824
0.10112479
0.06740022
0.018206803
0.025654549
0.046845537
0.035631783
0.031136788
0.0101790875
0.0139167765
0.008487141
0.034188773
0.018677883
0.040707406
0.03208108
0.018959984
0.047929462
0.014055463
0.018598562
0.025973523
0.018866679
0.028217029
0.03065201
0.028436027
0.013525372
0.04356298
0.022465149
0.03895989
0.024625976
0.026989223
0.01910081
0.022209931
0.035039622
0.011354473
0.0058139474
0.039202172
0.022240637
0.0048350734
0.03608251
0.01754657
0.048912354
0.03076525
0.044081073
0.05283038
0.01886456
0.036551878
0.021956122
0.01113568
0.04033893
0.023072718
0.03626472
0.03410905
0.04201535
0.031873405
0.028816603
0.024326317
0.019084373
0.01064519
0.03240411
0.045385063
0.020070119
0.026422193
0.01986287
0.0135441655
0.012762406
0.02541636
0.027123556
0.020904284
0.027568117
0.035954785
0.055168603
0.009590429
0.017947476
0.017613702
0.033500124
0.015182316
0.014875403
0.03769457
0.013075599
0.02342483
0.018778594
0.013117053
0.00997482
0.015539114
0.025542893
0.026634822
0.037340887
0.039471958
0.030470254
0.02968773
0.011713386
0.0068030385
0.034032006
0.02530371
0.019264173
0.03830482
0.041393574
0.02411461
0.009949809
0.013268416
0.029530315
0.0029347944
0.038494673
0.04287022
0.007818773
0.03355377
0.010525709
0.019233437
0.033323962
0.0051358277
0.007138572
0.01600162
0.025204254
0.023192966
0.028373221
0.028261127
0.03281873
0.035028793
0.020687016
0.028955908
0.031955462
0.028182415
0.0060344455
0.010990286
0.031109817
0.002959623
0.011908897
0.03470243
0.028717238
0.03182247
0.02023461
0.033320848
0.009712279
0.03988827
0.029674428
0.024678422
0.029832987
0.007784113
0.014690504
0.02926131
0.027548604
0.030323336
0.012406853
0.034533985
0.007231766
0.030180011
0.026091266
0.05228989
0.035803262
0.031429883
0.020648947
0.040623184
0.012257313
0.018701259
0.025406301
0.031757526
0.03897063
0.010285457
0.010610219
0.03108226
0.017600786
0.031111067
0.02914845
0.022797551
0.024595588
0.021818368
0.029524295
0.034689337
0.031807035
0.038192857
0.024988184
0.02165005
0.009760686
0.037961774
0.04515075
0.050215736
0.026128767
0.01939524
0.018243037
0.026244486
0.027192818
0.012609806
0.043056443
0.033776406
0.023580473
0.044628657
0.0147514045
0.017820423
0.04021947
0.007825813
0.032745223
0.025882388
0.020077825
0.036555205
0.032718714
0.03813797
0.03941103
0.012075845
0.021516247
0.036447033
0.033086948
0.038400263
0.01756678
0.028775346
0.029644623
0.031085903
0.03616272
0.015617791
0.039736226
0.032785837
0.04677935
0.024954151
0.023705501
0.025311602
0.024014626
0.04164866
0.01886308
0.020822424
0.026467504
0.053013857
0.018619249
0.019669658
0.017742686
0.024889138
0.0433989
0.032665342
0.028832925
0.009409197
0.024906565
0.032058418
0.035769854
0.019348495
0.030441122
0.015441355
0.03772381
0.033490423
0.05137668
0.02614909
0.038358457
0.035082098
0.044325415
0.02752789
0.03211139
0.015273528
0.016377494
0.028167892
0.022262735
0.01355123
0.022316463
0.010478777
0.026094243
0.025355168
0.035886683
0.022138966
0.019519046
0.010367041
0.010288312
0.009422442
0.026962733
0.033499446
0.023765672
0.004707646
0.037814304
0.03707532
0.03463845
0.017508237
0.030657634
0.02089839
0.010999217
0.011495209
0.024718676
0.025343657
0.03273659
0.008827893
0.02653544
0.034363072
0.026424203
0.028012468
0.011055472
0.033973884
0.010516055
0.022634098
0.037962776
0.02559079
0.023307549
0.03062145
0.044235747
0.036164235
0.032723773
0.02123004
0.03332052
0.040670764
0.035875447
0.042430524
0.019558085
0.036343187
0.02382348
0.02459099
0.043835033
0.02911691
0.03568854
0.029470792
0.036585115
0.03225124
0.021416292
0.032535538
0.029590715
0.034617346
0.029801084
0.024715176
0.019217916
0.031371087
0.029785499
0.025253057
0.021148145
0.023990775
0.04415646
0.026308153
0.03503178
0.045403432
0.033509232
0.004194341
0.031855855
0.006832593
0.032786943
0.02796203
0.027461335
0.006806856
0.021449337
0.02172258
0.038863853
0.029812263
0.04926537
0.020147465
0.04267541
0.015170375
0.024753602
0.03246294
0.04571178
0.023571253
0.022501059
0.017602852
0.029253626
0.03520205
0.0076715774
0.041204557
0.014619799
0.026799163
0.034370244
0.0039308593
0.017202118
0.020931352
0.038219076
0.0058346577
0.022998601
0.016393831
0.027302308
0.0328041
0.024148952
0.029793328
0.011527929
0.030425062
0.023879977
0.017162625
0.0206694
0.00901892
0.04789285
0.03582733
0.048156157
0.018353438
0.026682673
0.022807991
0.009921223
0.020571051
0.031591836
0.032449104
0.025154477
0.021988958
0.011474107
0.02889187
0.05804669
0.024125893
0.021778535
0.010639883
0.027585482
0.030972071
0.014626528
0.035679925
0.024583671
0.020265942
0.02394458
0.030442106
0.013547978
0.04758554
0.012466183
0.02196311
0.03853512
0.03498225
0.030078845
0.039138112
0.028591195
0.014898381
0.024417901
0.033328358
0.026225274
0.01262426
0.02190919
0.03387407
0.042509794
0.026281223
0.03578629
0.053673953
0.04805041
0.03510913
0.031295054
0.028381439
0.029235326
0.03804639
0.011318603
0.028885933
0.023874778
0.02702554
0.0528136
0.030796282
0.035791155
0.030266915
0.021879375
0.015249192
0.022553856
0.021158895
0.014273455
0.024783159
0.031078126
0.03719844
0.008961233
0.012168759
0.0073781535
0.011303301
0.031978123
0.025879491
0.028184747
0.021218559
0.040195115
0.0260819
0.0339301
0.038957916
0.022958549
0.024406116
0.046902653
0.034685608
0.036979098
0.035512626
0.025285179
0.030664546
0.046610225
0.025803814
0.011793007
0.028476965
0.037760083
0.023053125
0.022548761
0.03204874
0.03267832
0.027106922
0.011117824
0.024464814
0.019469576
0.027219644
0.030584062
0.03243401
0.010310608
0.042815752
0.038493387
0.021098373
0.0051077735
0.033640373
0.01768415
0.0223641
0.040345944
0.016446596
0.0333187
0.0074410634
0.025615701
0.038446527
0.008895224
0.020171788
0.029274283
0.039429605
0.035939522
0.04998945
0.031054173
0.02911142
0.011255409
0.051001467
0.041828316
0.03445757
0.028955821
0.020726375
0.026737615
0.038169973
0.02178984
0.03739925
0.018656947
0.034661576
0.031736515
0.020287398
0.03310643
0.045267817
0.023164019
0.04824678
0.013621669
0.033361983
0.041070394
0.020978699
0.030169006
0.013045368
0.010744667
0.02993823
0.027864274
0.020200774
0.021174975
0.035182677
0.012103856
0.012226066
0.028104164
0.0191257
0.021216305
0.029570192
0.009660377
0.055061627
0.03228643
0.017327411
0.033816703
0.035625678
0.022727767
0.023639647
0.043131385
0.013813803
0.020958297
0.015243807
0.023183297
0.027654123
0.018081252
0.013744455
0.03408407
0.015099773
0.012073716
0.027438108
0.01928978
0.021590117
0.025500832
0.030006487
0.03784526
0.028519453
0.029426716
0.026790155
0.017554205
0.026409315
0.030452535
0.01849412
0.036472518
0.02359319
0.06294201
0.044509996
0.029587202
0.033767987
0.04391049
0.037078135
0.038483586
0.0322594
0.022033596
0.011745531
0.009160235
0.022657495
0.02744215
0.029726177
0.047892474
0.03051993
0.026028339
0.027874118
0.028678728
0.024027746
0.034006882
0.017124861
0.0075693023
0.02870055
0.017904373
0.010426257
0.04656015
0.019695072
0.025004787
0.031276576
0.036876597
0.019832531
0.03877581
0.020599898
0.007683119
0.02195578
0.012832369
0.031265814
0.014396013
0.02360796
0.02283588
0.019597974
0.029296923
0.028985906
0.034083895
0.025080761
0.02663147
0.020962343
0.013251579
0.021087512
0.022466017
0.020138256
0.023214214
0.014238995
0.03477685
0.01026633
0.027948542
0.029115574
0.02161286
0.030015552
0.02784274
0.034716338
0.029166453
0.024248093
0.036693756
0.047447316
0.024514243
0.018406827
0.026177255
0.029326247
0.02385045
0.035881836
0.0070838323
0.011297578
0.04434301
0.042345364
0.028041778
0.036573034
0.025962893
0.031209383
0.025952056
0.022714568
0.005325669
0.026216375
0.027971113
0.032466676
0.024759572
0.011506073
0.031834528
0.035584502
0.021636803
0.02302606
0.02991526
0.03691427
0.03162701
0.04924143
0.023290956
0.027204646
0.011599485
0.01646173
0.019674316
0.014389886
0.03194763
0.049091645
0.024540504
0.033577397
0.0119885765
0.037906054
0.03778143
0.030725442
0.024350751
0.018276531
0.020206748
0.028996726
0.03565852
0.011569907
0.021703534
0.017430214
0.031256933
0.03652634
0.031697206
0.036386386
0.03187462
0.04231386
0.023089029
0.02579867
0.044814207
0.007364841
0.03528822
0.032443807
0.02537058
0.022121368
0.029833693
0.03622292
0.055973854
0.02101196
0.03924055
0.028720334
0.024687525
0.024880696
0.029429121
0.020765858
0.011529464
0.0226947
0.0450297
0.029460702
0.003731474
0.03710081
0.006859273
0.01914549
0.017420754
0.02185529
0.041068986
0.010911621
0.02759931
0.033605188
0.01736757
0.020446474
0.01680135
0.032567088
0.019302964
0.04582901
0.0151193235
0.020072985
0.022387888
0.040243007
0.025104385
0.034227643
0.045927733
0.03409395
0.015534197
0.025662027
0.025153773
0.01031951
0.037286974
0.034459323
0.04865839
0.025301607
0.01904037
0.020544928
0.031558827
0.013769785
0.014020602
0.019947262
0.029290361
0.04112201
0.039285325
0.008949432
0.027918663
0.032768596
0.028437167
0.028286029
0.03183372
0.024149105
0.031688724
0.03950963
0.018259913
0.0068987985
0.03791353
0.037689358
0.016135368
0.01818613
0.034867987
0.025031097
0.040581793
0.035538994
0.029938541
0.009472767
0.020170337
0.02927055
0.02812397
0.040952723
0.02730683
0.03717052
0.035120632
0.010861108
0.007012082
0.027896369
0.048837394
0.026428008
0.024485802
0.009511209
0.039302748
0.010603739
0.029136933
0.027696641
0.03045338
0.039718796
0.025758924
0.04560601
0.010931459
0.010438611
0.023999734
0.034379937
0.016895384
0.040686697
0.015029948
0.038268264
0.01565409
0.031323988
0.020936621
0.043028988
0.01863872
0.039882075
0.013622562
0.037350778
0.02781881
0.030478887
0.03286349
0.031174919
0.025227115
0.006716139
0.007389631
0.020458564
0.018727023
0.023037866
0.011476542
0.05124563
0.028807178
0.013968264
0.021223094
0.028031237
0.01996912
0.027453829
0.028502887
0.019518275
0.015217979
0.02253894
0.045165706
0.033386152
0.03362938
0.0056372397
0.020180345
0.03707712
0.03133494
0.019447964
0.04139591
0.010450724
0.039401375
0.016203409
0.02564507
0.026572729
0.051293645
0.025720198
0.0070636855
0.018461807
0.022986934
0.03262315
0.020998474
0.0161455
0.023546215
0.012391938
0.032442726
0.021594396
0.013667485
0.01487849
0.011557908
0.024999822
0.036241684
0.04834202
0.024792101
0.0116979005
0.031049335
0.033356797
0.027336577
0.04052442
0.05704959
0.025152612
0.038493216
0.045830682
0.034179006
0.032523904
